Indiana,Pike County,4,741,381,360
Indiana,Pike County,5,661,341,320
Indiana,Pike County,6,644,340,304
Indiana,Pike County,7,698,355,343
Indiana,Pike County,8,693,350,343
Indiana,Pike County,9,801,418,383
Indiana,Pike County,10,816,433,383
Indiana,Pike County,11,1019,506,513
Indiana,Pike County,12,1030,525,505
Indiana,Pike County,13,867,443,424
Indiana,Pike County,14,780,389,391
Indiana,Pike County,15,560,270,290
Indiana,Pike County,16,453,215,238
Indiana,Pike County,17,303,140,163
Indiana,Pike County,18,299,103,196
Indiana,Porter County,0,167076,82024,85052
Indiana,Porter County,1,9179,4567,4612
Indiana,Porter County,2,10262,5237,5025
Indiana,Porter County,3,11607,5947,5660
Indiana,Porter County,4,11591,5930,5661
Indiana,Porter County,5,10949,5522,5427
Indiana,Porter County,6,10067,5079,4988
Indiana,Porter County,7,10684,5345,5339
Indiana,Porter County,8,10631,5240,5391
Indiana,Porter County,9,11258,5565,5693
Indiana,Porter County,10,11003,5404,5599
Indiana,Porter County,11,12190,5872,6318
Indiana,Porter County,12,12705,6180,6525
Indiana,Porter County,13,10959,5433,5526
Indiana,Porter County,14,8415,4096,4319
Indiana,Porter County,15,5790,2761,3029
Indiana,Porter County,16,3971,1719,2252
Indiana,Porter County,17,2810,1168,1642
Indiana,Porter County,18,3005,959,2046
Indiana,Posey County,0,25540,12699,12841
Indiana,Posey County,1,1491,733,758
Indiana,Posey County,2,1536,812,724
Indiana,Posey County,3,1699,886,813
Indiana,Posey County,4,1681,854,827
Indiana,Posey County,5,1463,792,671
Indiana,Posey County,6,1409,697,712
Indiana,Posey County,7,1367,687,680
Indiana,Posey County,8,1432,725,707
Indiana,Posey County,9,1582,763,819
Indiana,Posey County,10,1638,809,829
Indiana,Posey County,11,2084,1056,1028
Indiana,Posey County,12,2194,1128,1066
Indiana,Posey County,13,1836,929,907
Indiana,Posey County,14,1390,668,722
Indiana,Posey County,15,987,474,513
Indiana,Posey County,16,734,338,396
Indiana,Posey County,17,500,190,310
Indiana,Posey County,18,517,158,359
Indiana,Pulaski County,0,12967,6570,6397
Indiana,Pulaski County,1,706,361,345
Indiana,Pulaski County,2,811,426,385
Indiana,Pulaski County,3,875,449,426
Indiana,Pulaski County,4,848,455,393
Indiana,Pulaski County,5,737,385,352
Indiana,Pulaski County,6,654,343,311
Indiana,Pulaski County,7,730,371,359
Indiana,Pulaski County,8,719,375,344
Indiana,Pulaski County,9,812,414,398
Indiana,Pulaski County,10,877,429,448
Indiana,Pulaski County,11,1001,530,471
Indiana,Pulaski County,12,1006,518,488
Indiana,Pulaski County,13,878,439,439
Indiana,Pulaski County,14,681,339,342
Indiana,Pulaski County,15,621,318,303
Indiana,Pulaski County,16,402,179,223
Indiana,Pulaski County,17,313,130,183
Indiana,Pulaski County,18,296,109,187
Indiana,Putnam County,0,37618,19932,17686
Indiana,Putnam County,1,1751,922,829
Indiana,Putnam County,2,1991,1018,973
Indiana,Putnam County,3,2221,1169,1052
Indiana,Putnam County,4,3116,1561,1555
Indiana,Putnam County,5,3660,1998,1662
Indiana,Putnam County,6,2278,1413,865
Indiana,Putnam County,7,2199,1320,879
Indiana,Putnam County,8,2141,1250,891
Indiana,Putnam County,9,2337,1277,1060
Indiana,Putnam County,10,2544,1416,1128
Indiana,Putnam County,11,2850,1542,1308
Indiana,Putnam County,12,2631,1349,1282
Indiana,Putnam County,13,2196,1141,1055
Indiana,Putnam County,14,1811,863,948
Indiana,Putnam County,15,1363,628,735
Indiana,Putnam County,16,1101,493,608
Indiana,Putnam County,17,764,329,435
Indiana,Putnam County,18,664,243,421
Indiana,Randolph County,0,25384,12496,12888
Indiana,Randolph County,1,1494,733,761
Indiana,Randolph County,2,1580,803,777
Indiana,Randolph County,3,1751,893,858
Indiana,Randolph County,4,1726,899,827
Indiana,Randolph County,5,1398,708,690
Indiana,Randolph County,6,1260,642,618
Indiana,Randolph County,7,1325,642,683
Indiana,Randolph County,8,1509,731,778
Indiana,Randolph County,9,1599,829,770
Indiana,Randolph County,10,1596,811,785
Indiana,Randolph County,11,1925,968,957
Indiana,Randolph County,12,1837,924,913
Indiana,Randolph County,13,1672,812,860
Indiana,Randolph County,14,1402,677,725
Indiana,Randolph County,15,1172,546,626
Indiana,Randolph County,16,849,398,451
Indiana,Randolph County,17,591,241,350
Indiana,Randolph County,18,698,239,459
Indiana,Ripley County,0,28497,14057,14440
Indiana,Ripley County,1,1720,861,859
Indiana,Ripley County,2,1841,945,896
Indiana,Ripley County,3,2046,1075,971
Indiana,Ripley County,4,2027,1026,1001
Indiana,Ripley County,5,1668,849,819
Indiana,Ripley County,6,1415,682,733
Indiana,Ripley County,7,1607,803,804
Indiana,Ripley County,8,1638,832,806
Indiana,Ripley County,9,1829,875,954
Indiana,Ripley County,10,1926,974,952
Indiana,Ripley County,11,2140,1052,1088
Indiana,Ripley County,12,2000,1014,986
Indiana,Ripley County,13,1811,898,913
Indiana,Ripley County,14,1539,737,802
Indiana,Ripley County,15,1168,564,604
Indiana,Ripley County,16,806,369,437
Indiana,Ripley County,17,651,277,374
Indiana,Ripley County,18,665,224,441
Indiana,Rush County,0,16892,8340,8552
Indiana,Rush County,1,944,501,443
Indiana,Rush County,2,1076,530,546
Indiana,Rush County,3,1179,610,569
Indiana,Rush County,4,1130,593,537
Indiana,Rush County,5,991,490,501
Indiana,Rush County,6,883,434,449
Indiana,Rush County,7,892,441,451
Indiana,Rush County,8,944,479,465
Indiana,Rush County,9,1075,546,529
Indiana,Rush County,10,1162,593,569
Indiana,Rush County,11,1307,657,650
Indiana,Rush County,12,1297,645,652
Indiana,Rush County,13,1072,525,547
Indiana,Rush County,14,908,444,464
Indiana,Rush County,15,704,315,389
Indiana,Rush County,16,543,240,303
Indiana,Rush County,17,394,167,227
Indiana,Rush County,18,391,130,261
Indiana,Scott County,0,23712,11656,12056
Indiana,Scott County,1,1404,675,729
Indiana,Scott County,2,1470,703,767
Indiana,Scott County,3,1527,788,739
Indiana,Scott County,4,1552,806,746
Indiana,Scott County,5,1401,705,696
Indiana,Scott County,6,1368,696,672
Indiana,Scott County,7,1386,702,684
Indiana,Scott County,8,1431,690,741
Indiana,Scott County,9,1648,830,818
Indiana,Scott County,10,1715,867,848
Indiana,Scott County,11,1837,917,920
Indiana,Scott County,12,1702,826,876
Indiana,Scott County,13,1530,768,762
Indiana,Scott County,14,1323,626,697
Indiana,Scott County,15,983,458,525
Indiana,Scott County,16,671,302,369
Indiana,Scott County,17,394,165,229
Indiana,Scott County,18,370,132,238
Indiana,Shelby County,0,44579,22014,22565
Indiana,Shelby County,1,2598,1325,1273
Indiana,Shelby County,2,2870,1509,1361
Indiana,Shelby County,3,2997,1491,1506
Indiana,Shelby County,4,2797,1463,1334
Indiana,Shelby County,5,2715,1379,1336
Indiana,Shelby County,6,2567,1312,1255
Indiana,Shelby County,7,2551,1260,1291
Indiana,Shelby County,8,2667,1306,1361
Indiana,Shelby County,9,2876,1473,1403
Indiana,Shelby County,10,3117,1481,1636
Indiana,Shelby County,11,3598,1832,1766
Indiana,Shelby County,12,3468,1751,1717
Indiana,Shelby County,13,2823,1411,1412
Indiana,Shelby County,14,2242,1091,1151
Indiana,Shelby County,15,1669,775,894
Indiana,Shelby County,16,1236,539,697
Indiana,Shelby County,17,857,322,535
Indiana,Shelby County,18,931,294,637
Indiana,Spencer County,0,20801,10539,10262
Indiana,Spencer County,1,1134,623,511
Indiana,Spencer County,2,1305,675,630
Indiana,Spencer County,3,1374,713,661
Indiana,Spencer County,4,1351,693,658
Indiana,Spencer County,5,1102,574,528
Indiana,Spencer County,6,978,512,466
Indiana,Spencer County,7,1162,617,545
Indiana,Spencer County,8,1195,591,604
Indiana,Spencer County,9,1268,618,650
Indiana,Spencer County,10,1406,729,677
Indiana,Spencer County,11,1720,883,837
Indiana,Spencer County,12,1658,839,819
Indiana,Spencer County,13,1399,719,680
Indiana,Spencer County,14,1291,645,646
Indiana,Spencer County,15,930,453,477
Indiana,Spencer County,16,646,312,334
Indiana,Spencer County,17,462,191,271
Indiana,Spencer County,18,420,152,268
Indiana,Starke County,0,23074,11452,11622
Indiana,Starke County,1,1327,710,617
Indiana,Starke County,2,1489,737,752
Indiana,Starke County,3,1595,771,824
Indiana,Starke County,4,1465,772,693
Indiana,Starke County,5,1375,694,681
Indiana,Starke County,6,1263,617,646
Indiana,Starke County,7,1296,633,663
Indiana,Starke County,8,1293,654,639
Indiana,Starke County,9,1463,735,728
Indiana,Starke County,10,1469,723,746
Indiana,Starke County,11,1740,864,876
Indiana,Starke County,12,1854,933,921
Indiana,Starke County,13,1574,791,783
Indiana,Starke County,14,1278,609,669
Indiana,Starke County,15,1025,477,548
Indiana,Starke County,16,776,379,397
Indiana,Starke County,17,452,216,236
Indiana,Starke County,18,340,137,203
Indiana,Steuben County,0,34308,17395,16913
Indiana,Steuben County,1,1689,868,821
Indiana,Steuben County,2,1978,999,979
Indiana,Steuben County,3,2222,1105,1117
Indiana,Steuben County,4,2564,1413,1151
Indiana,Steuben County,5,2512,1398,1114
Indiana,Steuben County,6,1815,943,872
Indiana,Steuben County,7,1767,916,851
Indiana,Steuben County,8,1793,896,897
Indiana,Steuben County,9,2093,1060,1033
Indiana,Steuben County,10,2330,1193,1137
Indiana,Steuben County,11,2534,1278,1256
Indiana,Steuben County,12,2600,1315,1285
Indiana,Steuben County,13,2500,1251,1249
Indiana,Steuben County,14,2032,998,1034
Indiana,Steuben County,15,1507,743,764
Indiana,Steuben County,16,1044,520,524
Indiana,Steuben County,17,708,318,390
Indiana,Steuben County,18,620,181,439
Indiana,Sullivan County,0,21050,11436,9614
Indiana,Sullivan County,1,1079,589,490
Indiana,Sullivan County,2,1126,587,539
Indiana,Sullivan County,3,1255,646,609
Indiana,Sullivan County,4,1261,737,524
Indiana,Sullivan County,5,1374,820,554
Indiana,Sullivan County,6,1438,892,546
Indiana,Sullivan County,7,1427,888,539
Indiana,Sullivan County,8,1399,798,601
Indiana,Sullivan County,9,1479,870,609
Indiana,Sullivan County,10,1457,841,616
Indiana,Sullivan County,11,1539,815,724
Indiana,Sullivan County,12,1475,760,715
Indiana,Sullivan County,13,1308,662,646
Indiana,Sullivan County,14,1161,575,586
Indiana,Sullivan County,15,839,399,440
Indiana,Sullivan County,16,595,263,332
Indiana,Sullivan County,17,404,159,245
Indiana,Sullivan County,18,434,135,299
Indiana,Switzerland County,0,10452,5338,5114
Indiana,Switzerland County,1,641,351,290
Indiana,Switzerland County,2,760,396,364
Indiana,Switzerland County,3,755,378,377
Indiana,Switzerland County,4,642,362,280
Indiana,Switzerland County,5,596,306,290
Indiana,Switzerland County,6,490,248,242
Indiana,Switzerland County,7,655,322,333
Indiana,Switzerland County,8,611,317,294
Indiana,Switzerland County,9,648,334,314
Indiana,Switzerland County,10,768,400,368
Indiana,Switzerland County,11,814,415,399
Indiana,Switzerland County,12,746,382,364
Indiana,Switzerland County,13,618,323,295
Indiana,Switzerland County,14,591,296,295
Indiana,Switzerland County,15,447,220,227
Indiana,Switzerland County,16,336,170,166
Indiana,Switzerland County,17,176,72,104
Indiana,Switzerland County,18,158,46,112
Indiana,Tippecanoe County,0,183074,93636,89438
Indiana,Tippecanoe County,1,11347,5805,5542
Indiana,Tippecanoe County,2,10874,5566,5308
Indiana,Tippecanoe County,3,10028,5107,4921
Indiana,Tippecanoe County,4,16612,8800,7812
Indiana,Tippecanoe County,5,33194,18664,14530
Indiana,Tippecanoe County,6,14586,7713,6873
Indiana,Tippecanoe County,7,11516,6055,5461
Indiana,Tippecanoe County,8,9864,5046,4818
Indiana,Tippecanoe County,9,9540,4782,4758
Indiana,Tippecanoe County,10,9124,4589,4535
Indiana,Tippecanoe County,11,9692,4773,4919
Indiana,Tippecanoe County,12,9427,4557,4870
Indiana,Tippecanoe County,13,8341,3941,4400
Indiana,Tippecanoe County,14,6304,2963,3341
Indiana,Tippecanoe County,15,4379,2008,2371
Indiana,Tippecanoe County,16,3173,1396,1777
Indiana,Tippecanoe County,17,2283,932,1351
Indiana,Tippecanoe County,18,2790,939,1851
Indiana,Tipton County,0,15415,7687,7728
Indiana,Tipton County,1,666,364,302
Indiana,Tipton County,2,894,469,425
Indiana,Tipton County,3,1029,523,506
Indiana,Tipton County,4,1062,580,482
Indiana,Tipton County,5,887,467,420
Indiana,Tipton County,6,757,400,357
Indiana,Tipton County,7,762,386,376
Indiana,Tipton County,8,810,402,408
Indiana,Tipton County,9,1018,493,525
Indiana,Tipton County,10,1085,548,537
Indiana,Tipton County,11,1213,584,629
Indiana,Tipton County,12,1213,629,584
Indiana,Tipton County,13,1043,520,523
Indiana,Tipton County,14,949,469,480
Indiana,Tipton County,15,755,347,408
Indiana,Tipton County,16,519,244,275
Indiana,Tipton County,17,330,139,191
Indiana,Tipton County,18,423,123,300
Indiana,Union County,0,7246,3571,3675
Indiana,Union County,1,329,177,152
Indiana,Union County,2,424,221,203
Indiana,Union County,3,529,276,253
Indiana,Union County,4,528,282,246
Indiana,Union County,5,448,242,206
Indiana,Union County,6,344,153,191
Indiana,Union County,7,380,184,196
Indiana,Union County,8,412,202,210
Indiana,Union County,9,467,221,246
Indiana,Union County,10,537,269,268
Indiana,Union County,11,595,296,299
Indiana,Union County,12,536,274,262
Indiana,Union County,13,493,233,260
Indiana,Union County,14,439,209,230
Indiana,Union County,15,304,144,160
Indiana,Union County,16,198,82,116
Indiana,Union County,17,133,54,79
Indiana,Union County,18,150,52,98
Indiana,Vanderburgh County,0,182006,88017,93989
Indiana,Vanderburgh County,1,11597,5914,5683
Indiana,Vanderburgh County,2,11332,5704,5628
Indiana,Vanderburgh County,3,10845,5634,5211
Indiana,Vanderburgh County,4,11499,5619,5880
Indiana,Vanderburgh County,5,13882,6613,7269
Indiana,Vanderburgh County,6,13750,6756,6994
Indiana,Vanderburgh County,7,12432,6199,6233
Indiana,Vanderburgh County,8,10354,5209,5145
Indiana,Vanderburgh County,9,10217,5118,5099
Indiana,Vanderburgh County,10,10732,5282,5450
Indiana,Vanderburgh County,11,13070,6376,6694
Indiana,Vanderburgh County,12,13290,6518,6772
Indiana,Vanderburgh County,13,11351,5484,5867
Indiana,Vanderburgh County,14,8570,3977,4593
Indiana,Vanderburgh County,15,6095,2743,3352
Indiana,Vanderburgh County,16,4875,2049,2826
Indiana,Vanderburgh County,17,3804,1430,2374
Indiana,Vanderburgh County,18,4311,1392,2919
Indiana,Vermillion County,0,15693,7745,7948
Indiana,Vermillion County,1,837,429,408
Indiana,Vermillion County,2,922,515,407
Indiana,Vermillion County,3,1077,575,502
Indiana,Vermillion County,4,974,523,451
Indiana,Vermillion County,5,835,432,403
Indiana,Vermillion County,6,817,411,406
Indiana,Vermillion County,7,868,419,449
Indiana,Vermillion County,8,885,435,450
Indiana,Vermillion County,9,1060,515,545
Indiana,Vermillion County,10,1006,520,486
Indiana,Vermillion County,11,1151,561,590
Indiana,Vermillion County,12,1171,567,604
Indiana,Vermillion County,13,1172,568,604
Indiana,Vermillion County,14,972,469,503
Indiana,Vermillion County,15,711,360,351
Indiana,Vermillion County,16,493,203,290
Indiana,Vermillion County,17,355,139,216
Indiana,Vermillion County,18,387,104,283
Indiana,Vigo County,0,108175,54848,53327
Indiana,Vigo County,1,6340,3278,3062
Indiana,Vigo County,2,6142,3113,3029
Indiana,Vigo County,3,6190,3234,2956
Indiana,Vigo County,4,8069,4159,3910
Indiana,Vigo County,5,12555,6544,6011
Indiana,Vigo County,6,6668,3684,2984
Indiana,Vigo County,7,6976,3847,3129
Indiana,Vigo County,8,6319,3450,2869
Indiana,Vigo County,9,6384,3412,2972
Indiana,Vigo County,10,6481,3428,3053
Indiana,Vigo County,11,6891,3518,3373
Indiana,Vigo County,12,7084,3525,3559
Indiana,Vigo County,13,6338,3102,3236
Indiana,Vigo County,14,5123,2399,2724
Indiana,Vigo County,15,3750,1675,2075
Indiana,Vigo County,16,2605,1073,1532
Indiana,Vigo County,17,1949,721,1228
Indiana,Vigo County,18,2311,686,1625
Indiana,Wabash County,0,32252,15686,16566
Indiana,Wabash County,1,1678,817,861
Indiana,Wabash County,2,1935,999,936
Indiana,Wabash County,3,2042,1026,1016
Indiana,Wabash County,4,2436,1280,1156
Indiana,Wabash County,5,2207,1149,1058
Indiana,Wabash County,6,1671,808,863
Indiana,Wabash County,7,1686,836,850
Indiana,Wabash County,8,1718,844,874
Indiana,Wabash County,9,1914,965,949
Indiana,Wabash County,10,1977,967,1010
Indiana,Wabash County,11,2276,1116,1160
Indiana,Wabash County,12,2374,1191,1183
Indiana,Wabash County,13,2074,992,1082
Indiana,Wabash County,14,1760,850,910
Indiana,Wabash County,15,1440,684,756
Indiana,Wabash County,16,1106,479,627
Indiana,Wabash County,17,925,347,578
Indiana,Wabash County,18,1033,336,697
Indiana,Warren County,0,8352,4154,4198
Indiana,Warren County,1,480,238,242
Indiana,Warren County,2,491,255,236
Indiana,Warren County,3,564,287,277
Indiana,Warren County,4,508,278,230
Indiana,Warren County,5,467,229,238
Indiana,Warren County,6,415,210,205
Indiana,Warren County,7,416,201,215
Indiana,Warren County,8,429,207,222
Indiana,Warren County,9,526,273,253
Indiana,Warren County,10,599,295,304
Indiana,Warren County,11,680,368,312
Indiana,Warren County,12,645,327,318
Indiana,Warren County,13,573,286,287
Indiana,Warren County,14,466,228,238
Indiana,Warren County,15,397,168,229
Indiana,Warren County,16,308,153,155
Indiana,Warren County,17,181,81,100
Indiana,Warren County,18,207,70,137
Indiana,Warrick County,0,61149,30202,30947
Indiana,Warrick County,1,3476,1811,1665
Indiana,Warrick County,2,4196,2138,2058
Indiana,Warrick County,3,4639,2398,2241
Indiana,Warrick County,4,4134,2211,1923
Indiana,Warrick County,5,3248,1658,1590
Indiana,Warrick County,6,2875,1376,1499
Indiana,Warrick County,7,3575,1768,1807
Indiana,Warrick County,8,3767,1851,1916
Indiana,Warrick County,9,4261,2160,2101
Indiana,Warrick County,10,4080,2008,2072
Indiana,Warrick County,11,4652,2289,2363
Indiana,Warrick County,12,4508,2189,2319
Indiana,Warrick County,13,3881,1883,1998
Indiana,Warrick County,14,3519,1694,1825
Indiana,Warrick County,15,2424,1191,1233
Indiana,Warrick County,16,1573,755,818
Indiana,Warrick County,17,1084,420,664
Indiana,Warrick County,18,1257,402,855
Indiana,Washington County,0,27878,13898,13980
Indiana,Washington County,1,1589,808,781
Indiana,Washington County,2,1739,883,856
Indiana,Washington County,3,2026,1047,979
Indiana,Washington County,4,1897,990,907
Indiana,Washington County,5,1603,826,777
Indiana,Washington County,6,1523,768,755
Indiana,Washington County,7,1605,804,801
Indiana,Washington County,8,1712,873,839
Indiana,Washington County,9,1831,946,885
Indiana,Washington County,10,1991,1000,991
Indiana,Washington County,11,2194,1081,1113
Indiana,Washington County,12,2113,1030,1083
Indiana,Washington County,13,1751,884,867
Indiana,Washington County,14,1481,677,804
Indiana,Washington County,15,1115,551,564
Indiana,Washington County,16,737,350,387
Indiana,Washington County,17,506,211,295
Indiana,Washington County,18,465,169,296
Indiana,Wayne County,0,67671,32809,34862
Indiana,Wayne County,1,4190,2098,2092
Indiana,Wayne County,2,4242,2161,2081
Indiana,Wayne County,3,4163,2112,2051
Indiana,Wayne County,4,4292,2275,2017
Indiana,Wayne County,5,4391,2208,2183
Indiana,Wayne County,6,3848,1894,1954
Indiana,Wayne County,7,3884,1900,1984
Indiana,Wayne County,8,3842,1987,1855
Indiana,Wayne County,9,4201,2075,2126
Indiana,Wayne County,10,4359,2121,2238
Indiana,Wayne County,11,4929,2394,2535
Indiana,Wayne County,12,4858,2401,2457
Indiana,Wayne County,13,4378,2072,2306
Indiana,Wayne County,14,3711,1709,2002
Indiana,Wayne County,15,2882,1288,1594
Indiana,Wayne County,16,2152,927,1225
Indiana,Wayne County,17,1542,614,928
Indiana,Wayne County,18,1807,573,1234
Indiana,Wells County,0,27862,13741,14121
Indiana,Wells County,1,1798,901,897
Indiana,Wells County,2,1900,943,957
Indiana,Wells County,3,1854,960,894
Indiana,Wells County,4,1781,941,840
Indiana,Wells County,5,1651,854,797
Indiana,Wells County,6,1511,773,738
Indiana,Wells County,7,1678,827,851
Indiana,Wells County,8,1522,781,741
Indiana,Wells County,9,1600,793,807
Indiana,Wells County,10,1716,853,863
Indiana,Wells County,11,2123,1054,1069
Indiana,Wells County,12,2180,1111,1069
Indiana,Wells County,13,1807,877,930
Indiana,Wells County,14,1428,708,720
Indiana,Wells County,15,1117,516,601
Indiana,Wells County,16,821,355,466
Indiana,Wells County,17,639,263,376
Indiana,Wells County,18,736,231,505
Indiana,White County,0,24453,12142,12311
Indiana,White County,1,1514,795,719
Indiana,White County,2,1512,778,734
Indiana,White County,3,1681,853,828
Indiana,White County,4,1598,857,741
Indiana,White County,5,1362,728,634
Indiana,White County,6,1210,584,626
Indiana,White County,7,1234,637,597
Indiana,White County,8,1361,683,678
Indiana,White County,9,1513,814,699
Indiana,White County,10,1494,717,777
Indiana,White County,11,1806,902,904
Indiana,White County,12,1865,899,966
Indiana,White County,13,1710,827,883
Indiana,White County,14,1525,752,773
Indiana,White County,15,1000,469,531
Indiana,White County,16,805,372,433
Indiana,White County,17,619,265,354
Indiana,White County,18,644,210,434
Indiana,Whitley County,0,33403,16659,16744
Indiana,Whitley County,1,1945,986,959
Indiana,Whitley County,2,2159,1129,1030
Indiana,Whitley County,3,2296,1198,1098
Indiana,Whitley County,4,2164,1107,1057
Indiana,Whitley County,5,1897,982,915
Indiana,Whitley County,6,1889,979,910
Indiana,Whitley County,7,1881,944,937
Indiana,Whitley County,8,2027,1068,959
Indiana,Whitley County,9,2115,1092,1023
Indiana,Whitley County,10,2169,1066,1103
Indiana,Whitley County,11,2575,1279,1296
Indiana,Whitley County,12,2683,1364,1319
Indiana,Whitley County,13,2245,1098,1147
Indiana,Whitley County,14,1848,922,926
Indiana,Whitley County,15,1198,539,659
Indiana,Whitley County,16,874,396,478
Indiana,Whitley County,17,689,274,415
Indiana,Whitley County,18,749,236,513
Iowa,Adair County,0,7454,3659,3795
Iowa,Adair County,1,358,195,163
Iowa,Adair County,2,489,244,245
Iowa,Adair County,3,499,241,258
Iowa,Adair County,4,446,216,230
Iowa,Adair County,5,368,210,158
Iowa,Adair County,6,369,195,174
Iowa,Adair County,7,379,184,195
Iowa,Adair County,8,397,186,211
Iowa,Adair County,9,377,197,180
Iowa,Adair County,10,447,226,221
Iowa,Adair County,11,602,300,302
Iowa,Adair County,12,580,308,272
Iowa,Adair County,13,495,261,234
Iowa,Adair County,14,419,209,210
Iowa,Adair County,15,317,134,183
Iowa,Adair County,16,308,138,170
Iowa,Adair County,17,252,97,155
Iowa,Adair County,18,352,118,234
Iowa,Adams County,0,3875,1940,1935
Iowa,Adams County,1,250,146,104
Iowa,Adams County,2,227,109,118
Iowa,Adams County,3,214,118,96
Iowa,Adams County,4,214,112,102
Iowa,Adams County,5,178,79,99
Iowa,Adams County,6,211,109,102
Iowa,Adams County,7,219,115,104
Iowa,Adams County,8,182,85,97
Iowa,Adams County,9,198,112,86
Iowa,Adams County,10,213,100,113
Iowa,Adams County,11,329,167,162
Iowa,Adams County,12,333,167,166
Iowa,Adams County,13,254,130,124
Iowa,Adams County,14,238,113,125
Iowa,Adams County,15,204,100,104
Iowa,Adams County,16,144,65,79
Iowa,Adams County,17,143,69,74
Iowa,Adams County,18,124,44,80
Iowa,Allamakee County,0,14038,7184,6854
Iowa,Allamakee County,1,861,448,413
Iowa,Allamakee County,2,919,504,415
Iowa,Allamakee County,3,854,425,429
Iowa,Allamakee County,4,797,432,365
Iowa,Allamakee County,5,736,385,351
Iowa,Allamakee County,6,691,378,313
Iowa,Allamakee County,7,722,386,336
Iowa,Allamakee County,8,697,342,355
Iowa,Allamakee County,9,696,374,322
Iowa,Allamakee County,10,847,438,409
Iowa,Allamakee County,11,1062,535,527
Iowa,Allamakee County,12,1084,557,527
Iowa,Allamakee County,13,1081,540,541
Iowa,Allamakee County,14,902,460,442
Iowa,Allamakee County,15,702,363,339
Iowa,Allamakee County,16,555,272,283
Iowa,Allamakee County,17,404,185,219
Iowa,Allamakee County,18,428,160,268
Iowa,Appanoose County,0,12661,6256,6405
Iowa,Appanoose County,1,761,396,365
Iowa,Appanoose County,2,827,426,401
Iowa,Appanoose County,3,789,401,388
Iowa,Appanoose County,4,705,377,328
Iowa,Appanoose County,5,680,338,342
Iowa,Appanoose County,6,637,306,331
Iowa,Appanoose County,7,710,343,367
Iowa,Appanoose County,8,615,317,298
Iowa,Appanoose County,9,690,335,355
Iowa,Appanoose County,10,722,369,353
Iowa,Appanoose County,11,935,461,474
Iowa,Appanoose County,12,987,516,471
Iowa,Appanoose County,13,892,456,436
Iowa,Appanoose County,14,825,388,437
Iowa,Appanoose County,15,625,315,310
Iowa,Appanoose County,16,470,212,258
Iowa,Appanoose County,17,373,154,219
Iowa,Appanoose County,18,418,146,272
Iowa,Audubon County,0,5794,2804,2990
Iowa,Audubon County,1,265,138,127
Iowa,Audubon County,2,334,165,169
Iowa,Audubon County,3,324,171,153
Iowa,Audubon County,4,367,179,188
Iowa,Audubon County,5,284,135,149
Iowa,Audubon County,6,233,111,122
Iowa,Audubon County,7,279,144,135
Iowa,Audubon County,8,271,148,123
Iowa,Audubon County,9,282,123,159
Iowa,Audubon County,10,355,182,173
Iowa,Audubon County,11,504,252,252
Iowa,Audubon County,12,497,252,245
Iowa,Audubon County,13,391,216,175
Iowa,Audubon County,14,345,163,182
Iowa,Audubon County,15,302,143,159
Iowa,Audubon County,16,269,124,145
Iowa,Audubon County,17,199,77,122
Iowa,Audubon County,18,293,81,212
Iowa,Benton County,0,25680,12764,12916
Iowa,Benton County,1,1453,731,722
Iowa,Benton County,2,1694,866,828
Iowa,Benton County,3,1851,906,945
Iowa,Benton County,4,1706,910,796
Iowa,Benton County,5,1378,704,674
Iowa,Benton County,6,1155,584,571
Iowa,Benton County,7,1444,725,719
Iowa,Benton County,8,1495,737,758
Iowa,Benton County,9,1576,779,797
Iowa,Benton County,10,1849,893,956
Iowa,Benton County,11,2158,1087,1071
Iowa,Benton County,12,2044,1081,963
Iowa,Benton County,13,1535,801,734
Iowa,Benton County,14,1283,624,659
Iowa,Benton County,15,1030,501,529
Iowa,Benton County,16,727,337,390
Iowa,Benton County,17,610,285,325
Iowa,Benton County,18,692,213,479
Iowa,Black Hawk County,0,132897,65001,67896
Iowa,Black Hawk County,1,8164,4188,3976
Iowa,Black Hawk County,2,8131,4167,3964
Iowa,Black Hawk County,3,7643,3835,3808
Iowa,Black Hawk County,4,9417,4413,5004
Iowa,Black Hawk County,5,16283,7957,8326
Iowa,Black Hawk County,6,8858,4644,4214
Iowa,Black Hawk County,7,8528,4328,4200
Iowa,Black Hawk County,8,7417,3740,3677
Iowa,Black Hawk County,9,6915,3482,3433
Iowa,Black Hawk County,10,7054,3572,3482
Iowa,Black Hawk County,11,8063,3950,4113
Iowa,Black Hawk County,12,8606,4099,4507
Iowa,Black Hawk County,13,8105,3968,4137
Iowa,Black Hawk County,14,6152,2967,3185
Iowa,Black Hawk County,15,4364,2061,2303
Iowa,Black Hawk County,16,3392,1458,1934
Iowa,Black Hawk County,17,2626,1101,1525
Iowa,Black Hawk County,18,3179,1071,2108
Iowa,Boone County,0,26433,13309,13124
Iowa,Boone County,1,1475,749,726
Iowa,Boone County,2,1611,856,755
Iowa,Boone County,3,1658,873,785
Iowa,Boone County,4,1834,1064,770
Iowa,Boone County,5,1455,728,727
Iowa,Boone County,6,1500,747,753
Iowa,Boone County,7,1709,903,806
Iowa,Boone County,8,1583,805,778
Iowa,Boone County,9,1525,767,758
Iowa,Boone County,10,1646,854,792
Iowa,Boone County,11,1981,958,1023
Iowa,Boone County,12,2084,1037,1047
Iowa,Boone County,13,1885,979,906
